TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WHPI,WECS,QMWT,LSGA,LSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WCFT,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,MBK,EBK,TKLV,FRZR,TDBR,MDBR,MCRT,MGAS,TCRT,TSLP,PPM,RRCA,RRCB,RRCO,WFLB
10710,98.75223541,301.2471313,304.6799927,304.6764526,297.7701111,297.7736816,790.309082,1582.199951,77.64176178,77.64176178,12.9875145,25.9786396,-0.006298528,0.006298528,272.1211853,17.91490746,-6.02939E-07,0,0,2723.411865,1348.500244,0,0,27.25351334,12.28587723,12.28570843,8.433113098,16.8662262,35.36318588,35.36130142,0,0,0,310.0394897,0,7.92489624,5.35949707,5.363023758,0,1.034000039,0.906761765,50,0.099999994,44.15691757,0,0,0,0,0,0,0,0,0.923860788,0.760954022,-6.149999619,-4.465184689,0.942416012,0.941399395,305.7553711,305.7546387,305.7546387,303.5004272,0,0,0,0.0011,15.33402824,0.032999996,0.044,1802549.625,23976506,5.15475E-06,0,3.13927E-05,1504.616577,328085.25,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851644,0.047899529,0.04788357,0
10720,98.76498413,301.2658691,304.6443787,304.6408691,297.8301697,297.8337097,790.3091431,1582.199829,77.78153229,77.78153229,12.9264822,25.85658073,-0.006298528,0.006298528,272.1343384,17.94801712,-1.24189E-06,0,0,2723.389893,1348.606812,0,0,27.24039459,12.29172325,12.29155445,8.322769165,16.64553833,35.43196869,35.43008041,0,0,0,310.048645,0,7.92489624,5.404256344,5.407748699,0,1.034000039,0.906761765,50,0.099999994,44.16632462,0,0,0,0,0,0,0,0,0.922076404,0.760928214,-6.149999619,-4.466995239,0.942165673,0.940946281,305.7719727,305.7710571,305.7710571,303.5179443,0,0,0,0.0011,15.36526203,0.032999996,0.044,1803658,23998100,5.15475E-06,0,3.13927E-05,1504.619019,328085.25,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851648,0.047899529,0.04788357,0
10730,98.77156067,301.2735291,304.7092285,304.7050476,297.7919922,297.7962341,790.309082,1582.199707,76.7723999,76.77239227,13.74118996,27.48552322,98.76802063,197.49823,272.1421204,17.96759605,3.34623E-06,0,0,2723.376709,1348.650146,0,0,27.26519585,12.25876904,12.25860119,9.425822258,18.83858871,36.0761528,36.07408524,0,0,0,310.0539856,0,7.92489624,5.344747066,5.348951817,0,1.034000039,0.906761765,50,0.099999994,44.12004471,0,0,0,0,0,0,0,0,0.921346903,0.760907471,-6.149999619,-4.467745304,0.941915631,0.941802979,305.7842712,305.7842102,305.7842102,303.5290527,0,0,0,0.0011,15.32448006,0.032999996,0.044,1804765.375,24019702,5.15475E-06,14.44867039,3.13927E-05,1504.62146,329637.3438,0.206174642,0.013757421,98.75543213,197.5108185,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851644,0.047899526,0.047883566,0
10740,98.75592804,301.2516479,304.9112244,304.9063416,297.5996399,297.6045837,790.3091431,1582.199707,75.74015045,75.74015045,13.67964554,27.36250877,0.012589383,-0.012589383,272.1289063,17.93432426,5.36608E-07,0,0,2723.4021,1348.525757,0,0,27.31459618,12.21958351,12.21942139,10.19605064,20.39210129,34.58346558,34.58135223,0,0,0,310.0435181,0,7.92489624,5.132277012,5.137159824,0,1.034000039,0.906761765,50,0.099999994,44.05474091,0,0,0,0,0,0,0,0,0.923431695,0.760926962,-6.149999619,-4.465641022,0.941665828,0.9435094,305.7704773,305.7718201,305.7718201,303.5125732,0,0,0,0.0011,15.28073311,0.032999996,0.044,1805872.125,24041298,5.15475E-06,0,3.13927E-05,1504.623901,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851648,0.047899526,0.047883566,0
10750,98.73443604,301.2255249,305.0369568,305.0325928,297.4596558,297.4641113,790.3092041,1582.200073,75.92602539,75.92603302,13.60997391,27.22360992,-0.006298528,0.006298528,272.1090393,17.88435173,-2.97024E-06,0,0,2723.440186,1348.377808,0,0,27.30578232,12.22624397,12.22608089,9.997548103,19.99509621,34.66168594,34.65977097,0,0,0,310.027771,0,7.92489624,4.990810871,4.995184898,0,1.034000039,0.906761765,50,0.099999994,44.08890533,0,0,0,0,0,0,0,0,0.925915182,0.760971189,-6.149999619,-4.463113308,0.941416383,0.943204939,305.7424011,305.7437134,305.7437134,303.4852295,0,0,0,0.0011,15.31201363,0.032999996,0.044,1806978,24062894,5.15475E-06,0,3.13927E-05,1504.626343,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851652,0.047899533,0.047883574,0
10760,98.71714783,301.2043762,305.0775146,305.0732727,297.3927307,297.3968811,790.309082,1582.200073,76.10660553,76.10661316,13.54148102,27.08635902,0,0,272.0931091,17.84432602,3.76781E-06,0,0,2723.470947,1348.257813,0,0,27.28917885,12.23281288,12.23265076,9.809250832,19.61850166,34.73897552,34.73706055,0,0,0,310.0151672,0,7.92489624,4.937642574,4.94188118,0,1.034000039,0.906761765,50,0.099999994,44.13178253,0,0,0,0,0,0,0,0,0.92792654,0.761009216,-6.149999619,-4.461063862,0.941167295,0.942631423,305.7185059,305.719574,305.719574,303.4624634,0,0,0,0.0011,15.34331799,0.032999996,0.044,1808083.375,24084488,5.15475E-06,0,3.13927E-05,1504.628784,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851644,0.047899533,0.047883574,0
10770,98.70362091,301.1879578,305.0682373,305.0640869,297.3715515,297.3756714,790.3092651,1582.200195,76.28224945,76.28224945,13.47383308,26.95096397,0,0,272.0806274,17.81295204,3.88335E-06,0,0,2723.494873,1348.164673,0,0,27.27257729,12.23929882,12.23913288,9.63030529,19.26061058,34.81521225,34.81335449,0,0,0,310.005249,0,7.92489624,4.937032223,4.941168785,0,1.034000039,0.906761765,50,0.099999994,44.1712265,0,0,0,0,0,0,0,0,0.929485977,0.761039793,-6.149999619,-4.459474087,0.940918505,0.942057908,305.6993408,305.7001953,305.7001953,303.4444275,0,0,0,0.0011,15.3746357,0.032999996,0.044,1809188,24106082,5.15475E-06,0,3.13927E-05,1504.631226,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899541,0.047883578,0
10780,98.69365692,301.1758728,305.0309753,305.0269775,297.379364,297.3833008,790.3092651,1582.200073,76.45317841,76.45318604,13.40694523,26.81736183,0,0,272.0714417,17.78977203,1.75723E-06,0,0,2723.512695,1348.096436,0,0,27.25699806,12.24570084,12.2455349,9.460096359,18.92019272,34.89059448,34.88863754,0,0,0,309.9978333,0,7.92489624,4.966871738,4.970872879,0,1.034000039,0.906761765,50,0.099999994,44.20573807,0,0,0,0,0,0,0,0,0.930632651,0.761063218,-6.149999619,-4.458303928,0.940669894,0.941519797,305.6846924,305.6853333,305.6853333,303.4308472,0,0,0,0.0011,15.4059763,0.032999996,0.044,1810291.875,24127676,5.15475E-06,0,3.13927E-05,1504.633667,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899537,0.047883578,0
10790,98.6871109,301.1680603,304.9792175,304.9752808,297.4053345,297.4092712,790.3092651,1582.200317,76.61965942,76.61965942,13.34092712,26.68537331,0,0,272.0653076,17.77437973,-9.39972E-07,0,0,2723.524414,1348.05188,0,0,27.24162292,12.2520256,12.2518568,9.298284531,18.59656906,34.96499634,34.9630127,0,0,0,309.9926758,0,7.92489624,5.01346159,5.01739502,0,1.034000039,0.906761765,50,0.099999994,44.23678589,0,0,0,0,0,0,0,0,0.931376517,0.761079848,-6.149999619,-4.457543373,0.940421581,0.940988719,305.6743469,305.6747437,305.6747437,303.4215698,0,0,0,0.0011,15.43732738,0.032999996,0.044,1811395.25,24149266,5.15475E-06,0,3.13927E-05,1504.636108,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899544,0.047883581,0
10800,98.6837616,301.1643982,304.9213867,304.9174805,297.4432068,297.447052,790.3093262,1582.199951,76.78193665,76.78194427,13.27571011,26.55491447,0,0,272.0621338,17.76636314,-3.39599E-06,0,0,2723.530518,1348.031128,0,0,27.22686386,12.25827217,12.25810528,9.144560814,18.28912163,35.03849411,35.03652573,0,0,0,309.9899902,0,7.92489624,5.068630695,5.07253027,0,1.034000039,0.906761765,50,0.099999994,44.26388168,0,0,0,0,0,0,0,0,0.931724191,0.761089742,-6.149999619,-4.457185745,0.940173686,0.940478921,305.6682129,305.668457,305.668457,303.4164734,0,0,0,0.0011,15.46870518,0.032999996,0.044,1812497.875,24170856,5.15475E-06,0,3.13927E-05,1504.63855,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899529,0.047883574,0
10810,98.68347168,301.1643677,304.8623657,304.858551,297.4885254,297.4923096,790.3093262,1582.200195,76.94023895,76.94023895,13.21113205,26.42605209,-0.006298528,0.006298528,272.0617371,17.76535416,1.7818E-06,0,0,2723.531494,1348.031006,0,0,27.21231079,12.26445007,12.26428127,8.998175621,17.99635124,35.11117172,35.10918808,0,0,0,309.9896851,0,7.92489624,5.127326488,5.131157875,0,1.034000039,0.906761765,50,0.099999994,44.28782654,0,0,0,0,0,0,0,0,0.931727409,0.761093974,-6.149999619,-4.457178116,0.939925909,0.939976215,305.6657715,305.665802,305.665802,303.4150391,0,0,0,0.0011,15.50009251,0.032999996,0.044,1813599.625,24192446,5.15475E-06,0,3.13927E-05,1504.640991,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899541,0.047883581,0
10820,98.68577576,301.1680298,304.8050232,304.801239,297.5388794,297.5426331,790.309082,1582.200562,77.09476471,77.09476471,13.14746094,26.29844093,0,0,272.0639954,17.77102089,-3.88322E-06,0,0,2723.527588,1348.051758,0,0,27.19775772,12.27055836,12.27038956,8.859025955,17.71805191,35.18302917,35.18104553,0,0,0,309.9913635,0,7.92489624,5.186326981,5.190124512,0,1.034000039,0.906761765,50,0.099999994,44.30937195,0,0,0,0,0,0,0,0,0.931379735,0.761092246,-6.149999619,-4.457527637,0.93967855,0.93947351,305.6670227,305.6668701,305.6668701,303.4172974,0,0,0,0.0011,15.53150463,0.032999996,0.044,1814700.875,24214032,5.15475E-06,0,3.13927E-05,1504.643433,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851644,0.047899548,0.047883581,0
10830,98.69049835,301.1751404,304.7512207,304.7474365,297.5925903,297.596283,790.309021,1582.20105,77.24571228,77.24571228,13.08438015,26.17230034,0,0,272.0687866,17.78305435,-4.12927E-06,0,0,2723.519531,1348.092285,0,0,27.18381882,12.27660084,12.27643108,8.726634026,17.45326805,35.25411987,35.25212479,0,0,0,309.994873,0,7.92489624,5.243666172,5.247463703,0,1.034000039,0.906761765,50,0.099999994,44.32769394,0,0,0,0,0,0,0,0,0.930703461,0.761084914,-6.149999619,-4.458211422,0.939431489,0.938992023,305.671875,305.6715393,305.6715393,303.4231262,0,0,0,0.0011,15.56292915,0.032999996,0.044,1815801.5,24235622,5.15475E-06,0,3.13927E-05,1504.645874,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851641,0.047899563,0.047883593,0
10840,98.69750977,301.1856079,304.7018738,304.6981506,297.6486206,297.6522827,790.309021,1582.20105,77.3932724,77.3932724,13.02189159,26.04759026,-0.006298528,0.006298528,272.0759277,17.80112839,4.29547E-06,0,0,2723.507324,1348.151611,0,0,27.17028999,12.28257847,12.28240871,8.600795746,17.20159149,35.32444382,35.32244873,0,0,0,310.0001526,0,7.92489624,5.298258781,5.301988602,0,1.034000039,0.906761765,50,0.099999994,44.34322357,0,0,0,0,0,0,0,0,0.929708242,0.761072218,-6.149999619,-4.459219456,0.939184725,0.938524723,305.6800842,305.6795959,305.6795959,303.4322815,0,0,0,0.0011,15.59437752,0.032999996,0.044,1816901,24257204,5.15475E-06,0,3.13927E-05,1504.648315,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851641,0.047899563,0.047883593,0
10850,98.7067337,301.1992493,304.6575317,304.6539001,297.7063599,297.7099915,790.3092041,1582.201172,77.53764343,77.53765106,12.96015549,25.92396545,-0.006298528,0.006298528,272.0854187,17.82496643,7.76276E-07,0,0,2723.491455,1348.229126,0,0,27.15696716,12.28849792,12.28832722,8.481100082,16.96220016,35.39402008,35.39210892,0,0,0,310.0067139,0,7.92489624,5.349189281,5.352817059,0,1.034000039,0.906761765,50,0.099999994,44.3563652,0,0,0,0,0,0,0,0,0.928413212,0.761054456,-6.149999619,-4.460532188,0.93893826,0.938064516,305.6915283,305.6908875,305.6908875,303.4447021,0,0,0,0.0011,15.62584114,0.032999996,0.044,1818000.125,24278788,5.15475E-06,0,3.13927E-05,1504.650757,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851652,0.04789957,0.0478836,0
10860,98.7180481,301.2158508,304.6183777,304.6148071,297.7655029,297.769043,790.3094482,1582.201294,77.6789856,77.67899323,12.89905548,25.80152893,0,0,272.0970764,17.85424805,-1.41667E-07,0,0,2723.47168,1348.323364,0,0,27.14405441,12.29435921,12.29418659,8.367172241,16.73434448,35.46297836,35.46105194,0,0,0,310.0148315,0,7.92489624,5.396457195,5.400017738,0,1.034000039,0.906761765,50,0.099999994,44.36690903,0,0,0,0,0,0,0,0,0.926833987,0.761031926,-6.149999619,-4.462133884,0.938692033,0.937618434,305.7059937,305.7052002,305.7052002,303.460083,0,0,0,0.0011,15.65732384,0.032999996,0.044,1819098.625,24300368,5.15475E-06,0,3.13927E-05,1504.653198,331258.6875,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851667,0.047899574,0.047883607,0
10870,98.7313385,301.235321,304.5869751,304.5834045,297.8230591,297.8265686,790.3095703,1582.20105,77.67964172,77.67963409,13.34003925,26.68378258,99.91814423,199.8552094,272.1107788,17.88872719,-4.06038E-06,0,0,2723.44873,1348.433838,0,0,27.13134575,12.29771328,12.29754066,8.537737846,17.06415176,36.54643631,36.54449844,0,0,0,310.0243225,0,7.92489624,5.43735075,5.440911293,0,1.034000039,0.906761765,50,0.099999994,44.37527466,0,0,0,0,0,0,0,0,0.924983263,0.761004746,-6.149999619,-4.464011669,0.938446164,0.937179446,305.7233887,305.7224121,305.7224121,303.4783325,0,0,0,0.0011,15.68011189,0.032999996,0.044,1820196.375,24321952,5.15475E-06,14.93552971,3.13927E-05,1504.65564,331442.375,0.214300498,0.014242935,99.92443848,199.8489075,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851674,0.047899563,0.0478836,0
10880,98.73268127,301.2350769,304.6993408,304.6949463,297.735199,297.739563,790.3096313,1582.201172,76.47982025,76.47980499,13.77594566,27.55532074,98.38469696,196.750473,272.1135864,17.89587212,3.30267E-06,0,0,2723.444336,1348.432495,0,0,27.17254639,12.25525951,12.25509167,9.660848618,19.30817795,36.03092194,36.02883911,0,0,0,310.0261536,0,7.92489624,5.326809406,5.331217766,0,1.034000039,0.906761765,50,0.099999994,44.30673599,0,0,0,0,0,0,0,0,0.925005794,0.760991573,-6.149999619,-4.464002609,0.938200593,0.938602626,305.7304688,305.7307739,305.7307739,303.4832764,0,0,0,0.0011,15.62543869,0.032999996,0.044,1821293.375,24343534,5.15475E-06,14.65156555,3.13927E-05,1504.658081,333263.4375,0.210311085,0.013973879,98.37840271,196.7567749,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851678,0.047899567,0.047883607,0
10890,98.71298981,301.2092896,304.9014587,304.896698,297.5362549,297.5411072,790.3096313,1582.200806,75.78894043,75.78894806,13.58985996,27.18340111,-0.006298528,0.006298528,272.0963135,17.8523922,3.22743E-06,0,0,2723.477539,1348.286133,0,0,27.2100563,12.22817039,12.22800636,10.1079607,20.2159214,34.68435287,34.68242645,0,0,0,310.0124207,0,7.92489624,5.110948563,5.115729809,0,1.034000039,0.906761765,50,0.099999994,44.26399994,0,0,0,0,0,0,0,0,0.9274593,0.761021435,-6.149999619,-4.461519241,0.937955141,0.939898312,305.7103882,305.7118225,305.7118225,303.4612427,0,0,0,0.0011,15.60181808,0.032999996,0.044,1822389.75,24365114,5.15475E-06,0,3.13927E-05,1504.660522,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851678,0.047899559,0.0478836,0
10900,98.69273376,301.1845093,305.0019836,304.9974976,297.4177551,297.4222107,790.3095093,1582.200806,75.97284698,75.97285461,13.52091408,27.04536247,-0.006298528,0.006298528,272.0777283,17.80562782,9.31863E-07,0,0,2723.513428,1348.145508,0,0,27.19591331,12.23478031,12.23461533,9.912939072,19.82580948,34.76205444,34.76021194,0,0,0,309.9974976,0,7.92489624,4.995524406,5,0,1.034000039,0.906761765,50,0.099999994,44.30590439,0,0,0,0,0,0,0,0,0.929814577,0.761064529,-6.149999619,-4.45912075,0.937710226,0.939409792,305.683197,305.6844482,305.6844482,303.4350281,0,0,0,0.0011,15.63336945,0.032999996,0.044,1823485.5,24386692,5.15475E-06,0,3.13927E-05,1504.662964,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851671,0.047899559,0.047883596,0
10910,98.6763916,301.1645508,305.0276184,305.023407,297.3641968,297.3683777,790.3093872,1582.200684,76.1516037,76.1516037,13.45286083,26.90919495,0,0,272.0627441,17.76791,-9.38351E-07,0,0,2723.54248,1348.032593,0,0,27.17951584,12.24130249,12.24113655,9.727542877,19.45508575,34.83884811,34.83689117,0,0,0,309.9848633,0,7.92489624,4.957241535,4.961446285,0,1.034000039,0.906761765,50,0.099999994,44.3478775,0,0,0,0,0,0,0,0,0.931708097,0.76110059,-6.149999619,-4.45719099,0.937465489,0.938843369,305.660553,305.6615601,305.6615601,303.4135132,0,0,0,0.0011,15.66494274,0.032999996,0.044,1824580.5,24408268,5.15475E-06,0,3.13927E-05,1504.665405,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851663,0.047899555,0.047883593,0
10920,98.66378021,301.149292,305.0099182,305.0059204,297.3514404,297.3554993,790.3093262,1582.20105,76.3254776,76.32548523,13.38563728,26.77485466,-0.006298528,0.006298528,272.0511169,17.73869324,-7.27991E-07,0,0,2723.564941,1347.946167,0,0,27.16332054,12.24773979,12.24757195,9.551395416,19.10279083,34.91450882,34.91263962,0,0,0,309.9750977,0,7.92489624,4.965176105,4.969177246,0,1.034000039,0.906761765,50,0.099999994,44.38610458,0,0,0,0,0,0,0,0,0.93315661,0.7611292,-6.149999619,-4.455714226,0.937220991,0.93828398,305.6426086,305.6433716,305.6433716,303.3966675,0,0,0,0.0011,15.69653034,0.032999996,0.044,1825674.75,24429844,5.15475E-06,0,3.13927E-05,1504.667847,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899563,0.047883596,0
10930,98.65467834,301.1383057,304.9683838,304.9644165,297.3644104,297.3684082,790.3092651,1582.20105,76.49473572,76.49473572,13.31930828,26.64213562,0,0,272.0427246,17.7175293,-3.06073E-06,0,0,2723.581055,1347.883667,0,0,27.14815331,12.25409603,12.25392723,9.383814812,18.76762962,34.98936081,34.98737717,0,0,0,309.9679871,0,7.92489624,4.999627113,5.003594398,0,1.034000039,0.906761765,50,0.099999994,44.41940689,0,0,0,0,0,0,0,0,0.934199154,0.761150837,-6.149999619,-4.454649925,0.93697685,0.937760055,305.6291199,305.6296997,305.6296997,303.3842163,0,0,0,0.0011,15.72813988,0.032999996,0.044,1826768.375,24451422,5.15475E-06,0,3.13927E-05,1504.670288,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899563,0.047883596,0
10940,98.64890289,301.1317139,304.9147949,304.9108582,297.3937378,297.3976746,790.3092041,1582.201172,76.65960693,76.65962219,13.25376415,26.51107025,0,0,272.037323,17.70401573,4.74126E-06,0,0,2723.591553,1347.846191,0,0,27.132164,12.26037502,12.26020527,9.224733353,18.44946671,35.06322861,35.06122971,0,0,0,309.9634399,0,7.92489624,5.048658848,5.052592278,0,1.034000039,0.906761765,50,0.099999994,44.45098495,0,0,0,0,0,0,0,0,0.934826553,0.761165679,-6.149999619,-4.454007626,0.936733007,0.937207758,305.619873,305.6202393,305.6202393,303.3760681,0,0,0,0.0011,15.75976372,0.032999996,0.044,1827861.375,24472994,5.15475E-06,0,3.13927E-05,1504.672729,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851652,0.04789957,0.0478836,0
10950,98.64633179,301.1287842,304.8564758,304.8526306,297.4335327,297.4373779,790.3092651,1582.201294,76.82036591,76.82036591,13.18899632,26.38153267,0,0,272.0348816,17.69775963,-4.9539E-06,0,0,2723.595947,1347.829712,0,0,27.1182251,12.26657867,12.26640892,9.073194504,18.14638901,35.13621902,35.13422394,0,0,0,309.9613647,0,7.92489624,5.104878902,5.108710766,0,1.034000039,0.906761765,50,0.099999994,44.47624588,0,0,0,0,0,0,0,0,0.935103178,0.761174142,-6.149999619,-4.453722477,0.936489344,0.936726272,305.6146545,305.6148376,305.6148376,303.3718567,0,0,0,0.0011,15.79140759,0.032999996,0.044,1828953.875,24494564,5.15475E-06,0,3.13927E-05,1504.675171,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899574,0.0478836,0
10960,98.64671326,301.1296997,304.797821,304.7940369,297.4801331,297.4838867,790.3093262,1582.201538,76.97720337,76.97720337,13.12496853,26.25348473,0,0,272.0351257,17.69840813,-1.59466E-06,0,0,2723.595703,1347.834839,0,0,27.10367203,12.27271271,12.27254295,8.929096222,17.85819244,35.20837784,35.20637894,0,0,0,309.9615479,0,7.92489624,5.163743973,5.167507648,0,1.034000039,0.906761765,50,0.099999994,44.49977493,0,0,0,0,0,0,0,0,0.935016274,0.761176825,-6.149999619,-4.4538064,0.936246097,0.936223567,305.6131287,305.6131287,305.6131287,303.3713379,0,0,0,0.0011,15.82306576,0.032999996,0.044,1830045.5,24516136,5.15475E-06,0,3.13927E-05,1504.677612,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851659,0.047899578,0.047883607,0
10970,98.64959717,301.1342163,304.7414246,304.7377014,297.531189,297.5349121,790.3093262,1582.201416,77.13033295,77.13034058,13.06157017,26.12694168,-0.006298528,0.006298528,272.0379944,17.70562363,-4.51595E-06,0,0,2723.59082,1347.860474,0,0,27.08952904,12.27877712,12.27860737,8.792096138,17.58419228,35.27972794,35.27773285,0,0,0,309.9636536,0,7.92489624,5.222236156,5.225965977,0,1.034000039,0.906761765,50,0.099999994,44.52030182,0,0,0,0,0,0,0,0,0.934588432,0.761173725,-6.149999619,-4.454237461,0.936003029,0.935735047,305.6153564,305.6151428,305.6151428,303.3745117,0,0,0,0.0011,15.85474777,0.032999996,0.044,1831136.125,24537704,5.15475E-06,0,3.13927E-05,1504.680054,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851656,0.047899578,0.047883604,0
10980,98.65488434,301.1421814,304.6889038,304.6852112,297.5853577,297.5890198,790.309021,1582.201172,77.279953,77.279953,12.99900055,26.00157356,0,0,272.043335,17.71909332,1.97182E-06,0,0,2723.581787,1347.905762,0,0,27.07600021,12.28477955,12.28460884,8.661786079,17.32357216,35.3503418,35.34832764,0,0,0,309.9676208,0,7.92489624,5.278727531,5.282423496,0,1.034000039,0.906761765,50,0.099999994,44.53759003,0,0,0,0,0,0,0,0,0.933832347,0.761164963,-6.149999619,-4.455002308,0.935760319,0.935267687,305.6210632,305.620697,305.620697,303.3812256,0,0,0,0.0011,15.88644314,0.032999996,0.044,1832226.5,24559274,5.15475E-06,0,3.13927E-05,1504.682495,334432.2188,0.000139205,1.07704E-05,0,0,0,0,0,1600,0,50,0,0,0,50,50,200,0.047851641,0.04789957,0.047883596,0
