Area,No. of Bedrooms,Resale,MaintenanceStaff,Price
553,1,0,9,6800000
565,1,0,9,22200000
890,2,0,9,14500000
960,2,1,9,7900000
565,1,0,9,36000000
1656,3,0,9,3258000
665,1,0,9,4067000
830,2,0,9,49000000
1177,3,0,9,47900000
1043,3,0,9,36100000
823,2,0,9,60500000
1404,3,0,9,37400000
940,2,0,9,107600000
2605,4,0,9,65500000
1543,3,0,9,36800000
825,2,0,9,79900000
1836,3,0,9,3250000
585,1,1,9,3550000
585,1,1,9,16500000
1600,3,1,9,7700000
984,2,0,9,12400000
1335,4,0,9,7700000
737,3,0,9,3872999
412,1,0,9,4794000
510,2,0,9,12400000
1335,4,0,9,7700000
737,3,0,9,3872999
412,1,0,9,4794000
510,2,0,9,12400000
1335,4,0,9,7700000
737,3,0,9,3872999
412,1,0,9,4794000
510,2,0,9,3797999
387,1,0,9,4361000
890,2,0,9,4459000
910,2,0,9,3087000
630,1,0,9,4100000
615,2,0,9,10000000
1100,2,1,9,2000000
450,1,1,9,13000000
940,2,1,9,6800000
966,2,1,9,3600000
607,1,1,9,7700000
605,1,1,9,5250000
950,2,1,9,4700000
650,1,1,9,4700000
675,1,0,9,20500000
675,1,0,9,7800000
1088,3,0,9,7800000
905,2,0,9,8000000
450,1,1,9,3300000
450,1,1,9,4554000
1300,3,1,9,7500000
450,1,0,9,11800000
550,1,0,9,8200000
962,2,1,9,13500000
750,2,0,9,8700000
550,1,0,9,72300000
1013,2,0,9,20000000
600,1,0,9,7500000
4240,5,0,9,7500000
2240,3,1,9,2130000
875,2,0,9,3800000
975,2,1,9,3800000
560,1,0,9,11500000
700,1,0,9,12100000
700,1,0,9,11000000
641,2,0,9,17700000
676,2,0,9,13000000
616,2,0,9,12100000
984,3,0,9,15800000
725,2,0,9,44000000
676,2,0,9,36100000
880,3,0,9,22000000
2580,4,0,9,32599999
2120,3,0,9,23300000
1290,2,0,9,29000000
1306,3,0,9,32700000
1118,3,0,9,32599999
1160,3,0,9,19100000
1309,3,0,9,22100000
1306,3,0,9,18200000
797,2,0,9,20000000
885,3,0,9,17500000
759,2,0,9,31300000
835,2,0,9,38800000
729,2,0,9,30400000
1740,3,0,9,35200000
2160,3,0,9,26500000
1690,3,0,9,20900000
1960,3,0,9,20700000
1475,2,0,9,19500000
1165,2,0,9,18500000
742,2,0,9,18500000
697,2,0,9,18500000
664,2,0,9,28300000
663,2,0,9,29800000
661,2,0,9,24100000
963,3,0,9,20099999
1017,3,0,9,19100000
821,3,0,9,20200000
720,2,0,9,20200000
685,2,0,9,23800000
725,2,0,9,2500000
723,2,0,9,2500000
781,3,0,9,3150000
525,1,1,9,5500000
525,1,1,9,8500000
650,1,1,9,6050000
705,1,1,9,10000000
1060,2,1,9,8000000
750,1,1,9,7500000
1102,3,1,9,12700000
1020,2,1,9,54200000
1060,2,1,9,55400000
1385,3,1,9,55700000
1174,3,0,9,60700000
1179,3,0,9,73700000
1181,3,0,9,79200000
1234,3,0,9,62100000
1357,3,0,9,42600000
1648,4,0,9,44300000
1305,3,0,9,85600000
894,2,0,9,59700000
932,2,0,9,54500000
1705,4,0,9,65500000
1105,3,0,9,62800000
1142,3,0,9,68100000
1344,3,0,9,59500000
1335,3,0,9,78800000
1418,3,0,9,5600000
1210,3,0,9,2650000
1478,3,0,9,12700000
765,2,1,9,25000000
324,1,1,9,4000000
1385,3,1,9,3900000
900,2,0,9,4800000
910,2,0,9,4150000
825,2,0,9,4200000
1075,2,1,9,3711999
910,2,0,9,4000000
910,2,1,9,3728000
910,2,0,9,4100000
910,2,0,9,4000000
910,2,0,9,4100000
910,2,0,9,4100000
910,1,0,9,3900000
910,1,0,9,3900000
910,2,0,9,4100000
825,2,0,9,4200000
825,2,0,9,4100000
910,2,0,9,4000000
910,2,0,9,4200000
910,2,0,9,4100000
910,2,0,9,4000000
910,2,1,9,4000000
910,2,0,9,68000000
910,2,0,9,6300000
910,2,0,9,9000000
1500,2,1,9,6500000
750,1,0,9,8000000
600,1,1,9,18500000
750,1,1,9,19000000
600,1,1,9,18000000
1400,2,1,9,14500000
1500,3,1,9,8500000
1215,3,1,9,24600000
1215,2,1,9,25800000
506,1,1,9,24800000
1072,3,0,9,4300000
1126,3,0,9,4300000
1080,3,0,9,6000000
850,2,1,9,5150000
850,2,1,9,7600000
900,2,1,9,11000000
685,1,0,9,12500000
1050,2,0,9,5300000
1390,3,1,9,3100000
1390,3,1,9,3000000
520,2,1,9,10300000
630,1,1,9,10000000
560,1,1,9,14800000
470,1,0,9,8668000
396,1,0,9,8580000
459,1,0,9,11800000
674,2,0,9,4600000
394,1,0,9,27500000
390,1,0,9,27500000
684,2,0,9,14500000
975,2,1,9,17600000
2200,4,0,9,14000000
2200,4,0,9,12600000
649,2,0,9,12900000
783,3,0,9,16800000
623,2,0,9,16399999
561,1,0,9,19400000
576,2,0,9,12300000
751,2,0,9,10000000
731,2,0,9,15700000
863,3,0,9,12500000
547,2,0,9,4500000
447,1,0,9,4500000
699,2,0,9,5500000
557,2,0,9,3500000
800,2,1,9,3500000
800,2,1,9,13500000
1000,2,1,9,11000000
685,1,1,9,20000000
650,1,1,9,15500000
1072,1,1,9,16500000
686,1,1,9,17500000
1250,2,1,9,22000000
1023,2,1,9,13000000
1115,1,1,9,23200000
1122,1,0,9,11500000
1266,2,1,9,13500000
960,1,1,9,9200000
1660,3,1,9,9200000
760,1,1,9,9500000
850,2,1,9,11000000
696,1,1,9,9500000
594,1,1,9,7500000
709,1,1,9,7200000
800,1,1,9,3500000
742,1,1,9,3450000
552,1,1,9,3550000
490,1,1,9,3200000
607,1,0,9,4800000
625,1,0,9,29900000
607,1,0,9,37000000
600,1,1,9,12200000
800,2,1,9,12000000
1399,3,0,9,29500000
2419,4,1,9,8500000
855,2,1,9,8500000
1021,2,1,9,3250000
1818,3,1,9,5500000
1045,2,1,9,3300000
1045,2,1,9,5350000
600,1,1,9,3500000
1050,2,1,9,3400000
975,2,1,9,3500000
660,1,1,9,5250000
850,2,1,9,35000000
670,1,1,9,39500000
670,1,1,9,30400000
700,1,1,9,80000000
1050,2,1,9,58500000
1150,2,1,9,115000000
1800,3,1,9,2100000
1100,2,1,9,2400000
1980,3,1,9,4425000
1700,3,1,9,4489000
3000,4,1,9,6998999
585,1,1,9,3125000
585,1,1,9,3151000
418,2,0,9,8733000
454,2,0,9,6898999
764,3,0,9,2910000
338,1,0,9,3925000
372,1,0,9,5000000
1335,4,0,9,5000000
737,3,0,9,3000000
412,1,0,9,3600000
510,2,0,9,2600000
300,1,0,9,2300000
960,2,1,9,2600000
540,1,1,9,2450000
800,2,1,9,2450000
620,1,0,9,47500000
585,1,1,9,3250000
620,1,0,9,4000000
620,1,1,9,6000000
545,1,0,9,6000000
1632,3,1,9,8500000
600,1,1,9,3250000
565,1,1,9,21000000
900,2,1,9,30500000
900,2,1,9,18000000
1050,2,1,9,4207000
635,1,0,9,3622000
1250,2,1,9,3779999
1250,2,1,9,3735000
1200,2,1,9,4072000
935,2,0,9,3757000
805,1,0,9,3892000
840,2,0,9,3420000
830,1,0,9,2677000
905,2,0,9,2835000
835,1,0,9,3690000
865,2,0,9,2970000
760,1,0,9,4275000
595,1,0,9,2520000
630,1,0,9,4004999
820,2,0,9,3397000
660,1,0,9,4095000
950,2,0,9,3999000
560,1,0,9,2767000
890,2,0,9,4045000
755,1,0,9,3645000
910,2,0,9,4117000
890,2,0,9,2999000
615,1,0,9,4410000
910,2,0,9,3899000
810,1,0,9,3960000
915,2,0,9,2950000
665,1,0,9,3829999
980,2,0,9,3799000
830,2,0,9,2850000
880,2,0,9,3100000
630,1,0,9,4907000
627,2,0,9,2600000
830,2,0,9,2288000
690,1,0,9,2500000
605,1,1,9,3300000
755,1,0,9,3110000
620,1,0,9,3110000
572,1,0,9,3243000
560,1,0,9,6600000
650,1,0,9,5300000
715,1,1,9,54100000
715,1,1,9,26000000
506,1,1,9,2950000
750,2,1,9,2910000
615,1,1,9,3200000
2200,4,0,9,7900000
1760,3,1,9,5150000
630,1,1,9,27599999
640,1,1,9,16600000
585,1,1,9,24600000
925,2,1,9,15900000
645,1,0,9,7500000
1318,3,0,9,5040000
838,2,0,9,17500000
1167,3,0,9,16600000
798,2,0,9,10800000
500,1,0,9,16100000
300,1,1,9,11500000
1200,3,1,9,8495000
1275,3,0,9,4823000
858,2,0,9,11500000
1222,3,0,9,7618000
894,2,0,9,6454000
1307,2,0,9,17000000
742,1,0,9,3185000
1771,3,0,9,11299999
1172,2,0,9,3445000
993,1,0,9,15700000
2621,4,0,9,15200000
490,1,0,9,8287000
1750,3,0,9,7930000
530,1,0,9,13000000
2420,4,0,9,16200000
2351,3,0,9,11200000
1275,2,0,9,9000000
1220,2,0,9,5900000
2010,3,0,9,8500000
2495,4,0,9,6500000
1726,3,0,9,4700000
1100,2,0,9,2390000
600,1,0,9,15500000
840,2,0,9,5583000
670,1,0,9,11500000
310,1,1,9,12100000
620,1,1,9,11000000
1250,2,1,9,17700000
705,1,0,9,13000000
641,2,0,9,12100000
676,2,0,9,15800000
616,2,0,9,37600000
984,3,0,9,55400000
725,2,0,9,10500000
676,2,0,9,10700000
880,3,0,9,7500000
1630,4,0,9,4850000
2250,4,0,9,3500000
675,2,0,9,3200000
693,2,0,9,3200000
1250,3,1,9,5100000
970,2,1,9,4000000
730,1,1,9,6500000
600,1,1,9,3300000
600,1,1,9,3300000
990,2,1,9,3300000
765,2,1,9,41100000
1300,2,1,9,20000000
600,1,1,9,13200000
620,1,1,9,9300000
620,1,1,9,16800000
1737,4,1,9,21500000
1000,2,0,9,13200000
1525,3,0,9,9300000
1060,2,0,9,16800000
800,2,1,9,26000000
881,2,1,9,22000000
1525,3,0,9,36000000
1060,2,0,9,33000000
800,2,1,9,28500000
1350,3,1,9,22799999
1150,3,0,9,21000000
1786,3,1,9,18500000
1400,3,1,9,22500000
1700,3,1,9,3800000
1050,2,1,9,32900000
1050,2,1,9,26000000
1150,3,1,9,8100000
994,2,0,9,36000000
657,1,0,9,5690000
1250,2,0,9,32000000
1250,2,0,9,22000000
560,2,1,9,13000000
1850,3,0,9,14500000
905,2,1,9,32500000
1113,3,0,9,25500000
742,2,0,9,21400000
426,1,0,9,21800000
451,1,0,9,21700000
1124,3,0,9,33100000
878,3,0,9,21800000
678,2,0,9,25400000
716,2,0,9,25600000
651,2,0,9,37800000
928,3,0,9,35100000
642,2,0,9,32100000
735,2,0,9,26500000
788,2,0,9,54200000
1094,3,0,9,34600000
1020,3,0,9,33400000
928,3,0,9,22200000
772,2,0,9,27300000
1613,4,0,9,27900000
1023,3,0,9,36900000
997,3,0,9,12900000
645,2,0,9,30000000
733,2,0,9,59600000
744,2,0,9,45700000
970,3,0,9,23700000
1235,2,0,9,26200000
2000,3,0,9,22100000
3975,4,0,9,30900000
3050,4,0,9,27900000
1585,2,0,9,8950000
1750,3,0,9,16500000
1475,2,0,9,17500000
2065,3,0,9,4799000
1865,3,0,9,6000000
650,1,1,9,16000000
950,2,1,9,15000000
1100,2,1,9,4900000
625,1,1,9,17500000
905,2,1,9,19000000
902,2,1,9,18500000
850,2,1,9,21000000
350,1,1,9,16800000
1335,2,0,9,40000000
1290,1,1,9,4900000
970,2,1,9,9000000
1135,2,1,9,47500000
1135,2,1,9,9300000
1850,3,1,9,7500000
350,1,1,9,7500000
520,1,1,9,7500000
2400,4,0,9,2000000
1060,2,0,9,16000000
1050,2,1,9,15000000
1350,2,1,9,13000000
1350,2,1,9,6300000
365,1,1,9,7400000
902,2,1,9,42000000
850,2,1,9,7500000
1150,2,1,9,16700000
550,1,1,9,6800000
650,1,1,9,17500000
1850,3,0,9,4500000
1050,2,1,9,9200000
1150,2,0,9,9600000
800,2,1,9,9600000
1335,2,0,9,5000000
565,1,1,9,18800000
940,2,1,9,8500000
580,1,1,9,29900000
580,1,1,9,18900000
750,2,1,9,9000000
1299,2,0,9,8000000
880,2,1,9,11000000
1500,3,0,9,18000000
1299,2,0,9,31900000
560,1,1,9,22000000
990,2,0,9,15000000
1341,3,0,9,15500000
1565,3,1,9,16000000
2050,3,1,9,19000000
885,2,1,9,20000000
630,1,1,9,21500000
915,2,1,9,12000000
1150,2,1,9,3200000
770,2,1,9,16000000
1070,2,1,9,25000000
1198,2,1,9,25200000
600,1,1,9,25000000
365,1,1,9,25600000
1150,2,1,9,22500000
1750,3,1,9,22500000
1750,3,1,9,8000000
1750,3,1,9,7600000
1750,3,1,9,2400000
1655,3,1,9,8900000
1655,3,1,9,14500000
990,2,0,9,22500000
960,2,0,9,22500000
540,1,1,9,8000000
635,1,1,9,7600000
580,2,0,9,22500000
935,2,0,9,27500000
1655,3,1,9,22500000
990,2,0,9,19500000
960,2,0,9,15000000
1250,3,1,9,15600000
1196,3,0,9,16500000
1196,3,1,9,8400000
855,2,0,9,15500000
1000,2,1,9,7400000
732,2,0,9,28500000
756,2,0,9,27500000
515,1,1,9,24000000
900,2,1,9,13000000
932,2,1,9,9400000
940,2,1,9,15000000
1045,2,1,9,13600000
1444,3,1,9,9200000
600,1,1,9,9600000
680,2,1,9,9600000
870,2,1,9,5000000
1050,1,1,9,11000000
940,2,1,9,16500000
580,1,1,9,9400000
580,1,1,9,16299999
750,2,1,9,7500000
1341,3,0,9,7500000
756,2,0,9,15000000
680,2,1,9,13600000
1090,2,1,9,24000000
460,1,1,9,28500000
460,1,1,9,31500000
870,2,1,9,2600000
1050,1,1,9,20000000
1350,3,1,9,18100000
1050,2,1,9,18100000
1750,3,1,9,18500000
690,1,1,9,26500000
950,2,0,9,10000000
1100,2,0,9,18500000
1100,2,0,9,19100000
1100,2,0,9,12500000
1060,2,1,9,14500000
602,1,1,9,17500000
1150,2,1,9,18500000
1050,2,1,9,20000000
600,1,1,9,29000000
900,2,1,9,9800000
1065,2,0,9,14200000
1100,2,1,9,18500000
1250,2,1,9,6500000
1150,2,1,9,22000000
555,1,1,9,8900000
1100,2,1,9,14500000
1155,2,1,9,22500000
645,1,1,9,22500000
1655,3,1,9,14500000
635,1,1,9,27500000
580,2,0,9,22500000
935,2,0,9,19500000
935,2,0,9,15000000
995,2,1,9,15600000
1196,3,0,9,2000000
1196,3,1,9,34500000
855,2,0,9,34000000
1000,2,1,9,14000000
732,2,0,9,8500000
575,1,1,9,8500000
2465,4,1,9,9300000
2365,4,1,9,13700000
1000,2,1,9,9000000
550,1,1,9,13500000
550,1,1,9,18100000
1010,3,1,9,18500000
775,2,0,9,18400000
570,1,0,9,18000000
820,2,0,9,18200000
1100,2,0,9,10500000
1100,2,0,9,20000000
1100,1,0,9,13500000
1100,1,0,9,19500000
1100,1,0,9,28000000
585,1,1,9,26000000
1120,2,1,9,2850000
650,1,1,9,17500000
855,2,0,9,23500000
2000,3,0,9,9500000
1600,3,0,9,20000000
540,1,1,9,20000000
1000,1,1,9,26000000
1300,3,1,9,22000000
650,1,1,9,9500000
1070,2,1,9,17000000
1000,2,1,9,28500000
980,2,1,9,21000000
985,2,1,9,14000000
600,1,1,9,27500000
1000,1,1,9,26500000
1150,2,1,9,10000000
1198,2,1,9,18500000
1100,2,1,9,19100000
916,2,1,9,12500000
1060,2,1,9,14500000
602,1,1,9,17500000
1150,2,1,9,18500000
1050,2,1,9,20000000
600,1,1,9,29000000
900,2,1,9,9800000
1065,2,0,9,14200000
1100,2,1,9,18500000
1250,2,1,9,6500000
1150,2,1,9,22000000
555,1,1,9,18000000
1100,2,1,9,16700000
1155,2,1,9,6800000
645,1,1,9,21500000
1655,3,1,9,21500000
1100,2,0,9,8000000
770,2,0,9,8000000
1120,3,1,9,18000000
1350,2,1,9,11500000
1350,2,1,9,2000000
1155,2,1,9,25000000
1155,2,1,9,19000000
1100,2,0,9,5300000
650,1,1,9,30000000
590,1,1,9,21000000
1600,3,0,9,32500000
900,2,0,9,15500000
933,2,0,9,25000000
1120,3,1,9,2400000
950,2,1,9,51500000
1545,2,1,9,8000000
850,2,1,9,11500000
1350,3,1,9,9200000
425,1,1,9,9300000
1170,3,1,9,4000000
850,2,1,9,3700000
1260,2,1,9,13500000
1160,2,0,9,5800000
1060,2,0,9,4400000
690,1,1,9,4100000
990,2,1,9,5600000
750,1,1,9,22000000
540,1,1,9,8800000
490,1,1,9,5700000
530,1,1,9,8800000
540,1,1,9,6500000
1600,3,1,9,12000000
1073,2,0,9,7400000
650,1,1,9,8000000
1235,2,1,9,11800000
1332,3,1,9,13500000
851,2,1,9,21500000
576,1,1,9,20000000
600,1,1,9,19500000
900,2,1,9,11000000
910,2,1,9,19500000
1645,3,1,9,11000000
1250,3,1,9,9000000
1215,3,1,9,18000000
1580,3,1,9,9000000
1215,3,1,9,22000000
1580,3,1,9,22500000
600,1,1,9,16500000
1435,2,1,9,7900000
600,1,1,9,24000000
1640,3,1,9,4750000
1650,3,1,9,31500000
1313,2,1,9,9200000
1491,3,1,9,9200000
1600,3,1,9,25000000
960,2,1,9,15000000
2000,4,1,9,4200000
560,1,1,9,6000000
560,1,1,9,6000000
600,1,1,9,8000000
1400,3,1,9,8000000
695,1,1,9,5990000
1000,2,1,9,5990000
1000,2,1,9,3600000
1140,2,1,9,10000000
1140,2,1,9,27500000
901,2,0,9,26100000
901,2,0,9,14000000
800,2,1,9,12000000
750,2,0,9,10800000
1000,3,1,9,8900000
900,2,1,9,13799999
580,1,1,9,12500000
500,1,1,9,16500000
550,1,1,9,3500000
600,1,1,9,17700000
700,2,0,9,17600000
996,2,0,9,22400000
1358,3,0,9,16800000
650,1,0,9,16800000
771,2,0,9,12100000
769,2,0,9,9601000
978,3,0,9,13000000
734,2,0,9,7929000
733,2,0,9,11500000
676,2,0,9,15800000
1075,2,0,9,11000000
725,2,0,9,16600000
907,2,0,9,16600000
641,2,0,9,28000000
880,3,0,9,18100000
616,2,0,9,12600000
685,2,0,9,3600000
706,2,0,9,4837000
1091,3,0,9,6187000
762,2,0,9,8212000
519,2,0,9,6637000
640,1,0,9,7481000
774,1,0,9,6862000
990,2,0,9,4556000
1314,3,0,9,2700000
1062,2,0,9,2700000
1197,3,0,9,18500000
1098,2,0,9,8500000
729,1,0,9,26000000
450,1,1,9,4000000
450,1,1,9,4000000
1290,2,1,9,27000000
1050,3,1,9,10700000
1775,3,0,9,9800000
640,1,1,9,30000000
640,1,1,9,21000000
1500,3,1,9,16000000
800,2,1,9,55000000
873,2,1,9,7000000
1120,3,1,9,17500000
950,2,1,9,10800000
2000,3,1,9,21500000
2050,4,0,9,37800000
900,2,0,9,2500000
1100,2,0,9,4000000
1180,2,0,9,9000000
1100,2,1,9,6300000
1650,3,0,9,7500000
310,1,1,9,7600000
680,1,1,9,16800000
1412,2,0,9,8800000
550,1,1,9,2900000
580,1,1,9,2850000
960,2,0,9,13200000
800,2,1,9,9000000
1073,2,0,9,13100000
225,1,1,9,3600000
225,1,1,9,18500000
1525,2,0,9,8700000
1412,2,0,9,11000000
1400,3,0,9,14000000
600,1,1,9,25500000
1150,2,0,9,2850000
900,2,1,9,3550000
1341,3,0,9,4500000
700,2,0,9,17300000
1200,2,1,9,11100000
575,1,1,9,2900000
585,1,1,9,7400000
565,1,1,9,7500000
970,2,1,9,25500000
602,1,1,9,70000000
225,1,1,9,18700000
650,1,1,9,10200000
580,1,1,9,4400000
1200,2,1,9,5100000
2400,4,1,9,4500000
980,2,1,9,15500000
1500,3,1,9,6300000
450,1,1,9,4700000
1017,2,1,9,5800000
927,2,1,9,5800000
910,2,1,9,3600000
365,1,1,9,5000000
1017,2,1,9,3700000
1021,2,0,9,8000000
1021,2,0,9,7500000
1200,2,1,9,6000000
1017,2,1,9,5800000
1100,2,1,9,23500000
1300,3,1,9,5600000
1050,2,1,9,30000000
1080,2,1,9,8000000
1080,2,1,9,5000000
1750,3,1,9,5000000
1080,2,1,9,8200000
1550,3,1,9,9300000
995,2,1,9,5400000
700,1,1,9,5400000
700,1,1,9,8800000
1034,2,1,9,6700000
1060,2,0,9,26000000
697,1,1,9,3900000
697,1,1,9,3900000
1073,2,0,9,5400000
850,2,1,9,26000000
1050,2,1,9,26000000
640,1,1,9,6800000
640,1,1,9,11000000
655,1,1,9,19000000
1125,2,1,9,7500000
1125,2,1,9,15000000
800,2,0,9,5500000
550,1,1,9,25000000
1566,3,1,9,10000000
495,1,1,9,4800000
1350,2,1,9,4800000
1080,2,1,9,14000000
1650,3,1,9,8500000
700,1,1,9,22000000
550,1,1,9,24500000
550,1,1,9,24500000
1154,2,1,9,3325000
1045,2,1,9,3325000
1715,3,1,9,3325000
1550,3,1,9,3325000
1550,3,1,9,3325000
665,1,0,9,40000000
665,1,0,9,40000000
665,1,0,9,19500000
665,1,0,9,8500000
665,1,0,9,6800000
2250,4,1,9,15000000
2250,4,1,9,32000000
550,1,1,9,50000000
630,1,1,9,16500000
574,1,1,9,20000000
800,2,1,9,9000000
3205,4,0,9,9000000
2500,6,1,9,8000000
1660,3,0,9,14000000
1250,3,1,9,7000000
492,1,1,9,7000000
492,1,1,9,23500000
1350,3,1,9,7000000
1015,2,1,9,7000000
750,2,1,9,23500000
750,2,1,9,7600000
1444,2,1,9,2836000
750,2,1,9,5500000
750,2,1,9,6800000
1444,2,1,9,9200000
1050,2,1,9,33500000
709,1,0,9,24000000
727,1,1,9,3700000
1050,2,0,9,8500000
1160,2,0,9,9000000
777,2,1,9,51500000
1500,3,1,9,6800000
607,1,1,9,36800000
990,3,1,9,21300000
1250,3,0,9,30000000
1170,3,1,9,23000000
1050,2,0,9,9300000
1600,3,0,9,11000000
1160,2,0,9,23200000
1804,3,0,9,42500000
1440,2,0,9,42000000
1060,2,0,9,6600000
650,1,1,9,38000000
600,1,1,9,12000000
1850,3,0,9,23100000
1850,3,0,9,37000000
700,1,0,9,6000000
1850,3,0,9,5800000
1650,3,0,9,7700000
600,1,1,9,8800000
1650,3,0,9,15100000
550,1,1,9,25800000
800,2,1,9,6300000
950,2,0,9,31000000
1185,2,0,9,28000000
1450,3,1,9,17500000
1420,3,0,9,5500000
570,1,1,9,17500000
667,2,1,9,9000000
1250,2,0,9,43000000
1150,2,0,9,15300000
785,1,1,9,8800000
750,2,1,9,11000000
520,1,1,9,23200000
1950,4,0,9,4800000
850,2,1,9,12000000
1073,2,0,9,12000000
650,1,1,9,20000000
600,1,1,9,27500000
350,1,1,9,2700000
1150,2,0,9,8500000
1150,2,0,9,9000000
1000,2,1,9,11800000
1545,3,1,9,9500000
649,1,1,9,10800000
1115,2,1,9,3050000
1005,2,1,9,8200000
1440,3,0,9,3050000
605,1,1,9,8200000
1280,3,0,9,8000000
565,1,1,9,2900000
1055,2,0,9,6200000
565,1,1,9,8800000
1055,2,0,9,20000000
1005,2,0,9,8200000
570,1,1,9,8400000
880,2,1,9,8000000
990,2,1,9,8000000
750,2,1,9,9300000
1005,2,0,9,6500000
1055,2,0,9,9500000
1020,2,0,9,5700000
1020,2,0,9,22000000
1075,2,0,9,13000000
1240,2,0,9,7000000
1050,2,1,9,32500000
590,1,1,9,17000000
1350,3,1,9,3500000
1001,2,1,9,2150000
1245,2,0,9,4000000
1052,2,1,9,23000000
776,2,0,9,23000000
1200,3,1,9,3650000
465,1,0,9,2500000
1050,2,1,9,6500000
1000,2,1,9,2950000
1000,2,1,9,7500000
725,1,0,9,4600000
600,1,1,9,4800000
695,1,1,9,7000000
420,1,1,9,42500000
800,2,1,9,8500000
700,1,1,9,40000000
350,1,1,9,12500000
350,1,1,9,5300000
1325,3,1,9,3750000
1260,2,0,9,3700000
1500,3,1,9,3675000
1250,2,0,9,28000000
660,1,1,9,31700000
645,1,1,9,4300000
620,1,0,9,39000000
610,1,1,9,7800000
1003,2,0,9,12800000
1166,2,0,9,27300000
375,1,0,9,55000000
1509,3,0,9,42000000
985,2,1,9,55000000
1000,2,1,9,40000000
1144,3,1,9,55000000
1296,3,1,9,30000000
1250,3,1,9,25500000
1296,3,1,9,25500000
850,2,1,9,42000000
1296,3,1,9,18500000
850,2,1,9,11000000
850,2,1,9,107600000
850,2,1,9,11000000
1800,3,1,9,107600000
1200,2,1,9,79900000
1096,2,1,9,6542000
2604,4,1,9,65500000
1096,2,1,9,14500000
2604,4,1,9,4475000
1835,3,1,9,60500000
1150,2,0,9,32000000
1543,3,1,9,12500000
1660,3,0,9,22000000
700,1,0,9,13000000
1403,3,1,9,14500000
1113,3,0,9,32500000
900,2,1,9,25500000
742,2,0,9,21400000
426,1,0,9,11500000
451,1,0,9,21800000
1124,3,0,9,47900000
878,3,0,9,10300000
678,2,0,9,17000000
1240,2,0,9,12500000
716,2,0,9,15100000
1043,3,1,9,22500000
1252,2,1,9,7600000
1050,3,1,9,26000000
1240,2,0,9,31200000
1238,3,0,9,7000000
1650,3,0,9,4900000
880,2,1,9,30000000
1050,3,1,9,3100000
838,2,0,9,7100000
1520,3,0,9,10800000
1055,2,0,9,8800000
2065,3,1,9,8200000
375,1,1,9,9000000
1200,2,1,9,30000000
1280,3,0,9,4396000
1005,2,0,9,15200000
950,2,0,9,11500000
1227,2,1,9,8800000
1550,3,1,9,4500000
774,1,0,9,22000000
1697,3,1,9,13799999
1100,2,1,9,13799999
1185,2,0,9,4200000
518,1,1,9,9000000
1100,2,1,9,8200000
1257,2,1,9,14500000
870,2,1,9,12500000
635,1,1,9,11500000
600,1,1,9,4600000
1150,2,0,9,16900000
1309,2,1,9,49000000
1068,2,1,9,36100000
1820,3,1,9,7000000
700,1,1,9,37500000
850,2,1,9,17900000
1177,3,1,9,36800000
823,2,1,9,8500000
947,2,1,9,2700000
1240,2,1,9,12700000
1400,3,0,9,14500000
825,2,1,9,4000000
1300,3,1,9,4000000
315,1,0,9,12000000
1065,2,0,9,12000000
1309,2,1,9,11000000
740,1,1,9,13200000
740,1,1,9,8000000
975,2,1,9,9000000
975,2,1,9,29000000
1100,2,1,9,37400000
925,2,1,9,37400000
850,2,1,9,19800000
950,2,1,9,17500000
1800,3,1,9,21000000
940,2,0,9,13500000
940,2,0,9,16500000
926,2,0,9,22500000
1000,2,1,9,16500000
1050,2,1,9,22500000
1000,2,0,9,12500000
1550,3,0,9,12500000
1350,3,0,9,14500000
1550,3,0,9,4278000
1350,3,0,9,2948000
1000,2,1,9,3847000
1000,2,1,9,4163000
865,2,0,9,2804000
514,2,0,9,3133000
353,1,0,9,3100000
487,2,0,9,15900000
527,2,0,9,15600000
342,1,0,9,14800000
383,1,0,9,15100000
450,1,1,9,20299999
627,2,0,9,15200000
613,2,0,9,16500000
581,2,0,9,8500000
593,2,0,9,15000000
799,3,0,9,18000000
598,2,0,9,5200000
649,2,0,9,5200000
525,1,1,9,18000000
700,2,1,9,20000000
1350,3,1,9,14200000
675,1,1,9,14600000
675,1,1,9,14600000
1351,3,0,9,14400000
1440,3,0,9,7000000
1055,2,0,9,7000000
1084,2,0,9,8500000
1084,2,0,9,8500000
1030,2,0,9,12900000
560,1,1,9,18000000
560,1,1,9,23400000
650,1,0,9,23400000
650,1,0,9,8100000
1066,2,0,9,3365999
1350,3,1,9,9200000
1150,3,0,9,9200000
1150,3,0,9,17800000
1137,2,0,9,13000000
990,3,0,9,16000000
1137,2,0,9,13700000
750,1,0,9,13700000
1350,3,0,9,13700000
990,2,1,9,9500000
1200,2,1,9,18800000
990,2,1,9,18800000
990,2,1,9,18900000
990,2,1,9,18800000
600,1,1,9,10000000
1450,2,1,9,10000000
1450,2,1,9,8800000
1404,3,0,9,10000000
1350,3,1,9,10000000
800,2,1,9,12200000
800,2,1,9,11500000
750,1,1,9,4500000
750,1,0,9,4500000
750,1,0,9,13000000
880,2,0,9,8800000
1050,2,1,9,8800000
735,1,1,9,10000000
725,1,0,9,4700000
900,2,1,9,12100000
980,1,1,9,13000000
980,1,1,9,18200000
750,1,1,9,4100000
375,1,0,9,22000000
890,2,1,9,5800000
1350,3,1,9,5800000
